"_id","type","properties","geometry"
"65f9adad8419e9b6fab9019a","Feature","{""fid"":20809,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":27826.3112000314,""y"":30687.6105998722,""LONG"":103.831757911,""LAT"":1.2938023609,""COORD"":""(1.2938023609, 103.831757911)""}","{""type"":""Point"",""coordinates"":[103.831757911005,1.29380236091495]}"
"65f9adad8419e9b6fab9019b","Feature","{""fid"":20810,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":27826.3112000314,""y"":30687.6105998722,""LONG"":103.831757911,""LAT"":1.2938023609,""COORD"":""(1.2938023609, 103.831757911)""}","{""type"":""Point"",""coordinates"":[103.831757911005,1.29380236091495]}"
"65f9adad8419e9b6fab9019c","Feature","{""fid"":20811,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":27826.3112000314,""y"":30687.6105998722,""LONG"":103.831757911,""LAT"":1.2938023609,""COORD"":""(1.2938023609, 103.831757911)""}","{""type"":""Point"",""coordinates"":[103.831757911005,1.29380236091495]}"
"65f9adad8419e9b6fab9019d","Feature","{""fid"":20812,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28872.3623999924,""y"":30485.055199868697,""LONG"":103.8411571234,""LAT"":1.2919705094,""COORD"":""(1.2919705094, 103.8411571234)""}","{""type"":""Point"",""coordinates"":[103.841157123406,1.29197050943793]}"
"65f9adad8419e9b6fab9019e","Feature","{""fid"":20813,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28872.3623999924,""y"":30485.055199868697,""LONG"":103.8411571234,""LAT"":1.2919705094,""COORD"":""(1.2919705094, 103.8411571234)""}","{""type"":""Point"",""coordinates"":[103.841157123406,1.29197050943793]}"
"65f9adad8419e9b6fab9019f","Feature","{""fid"":20814,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28872.3623999924,""y"":30485.055199868697,""LONG"":103.8411571234,""LAT"":1.2919705094,""COORD"":""(1.2919705094, 103.8411571234)""}","{""type"":""Point"",""coordinates"":[103.841157123406,1.29197050943793]}"
"65f9adad8419e9b6fab901a0","Feature","{""fid"":20815,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28872.3623999924,""y"":30485.055199868697,""LONG"":103.8411571234,""LAT"":1.2919705094,""COORD"":""(1.2919705094, 103.8411571234)""}","{""type"":""Point"",""coordinates"":[103.841157123406,1.29197050943793]}"
"65f9adad8419e9b6fab901a1","Feature","{""fid"":20904,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29853.152800034,""y"":31149.1319998779,""LONG"":103.8499699778,""LAT"":1.2979761436,""COORD"":""(1.2979761436, 103.8499699778)""}","{""type"":""Point"",""coordinates"":[103.849969977831,1.29797614357546]}"
"65f9adad8419e9b6fab901a2","Feature","{""fid"":20993,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29853.152800034,""y"":31149.1319998779,""LONG"":103.8499699778,""LAT"":1.2979761436,""COORD"":""(1.2979761436, 103.8499699778)""}","{""type"":""Point"",""coordinates"":[103.849969977831,1.29797614357546]}"
"65f9adad8419e9b6fab901a3","Feature","{""fid"":20995,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29780.382000047,""y"":31216.2329998783,""LONG"":103.8493161038,""LAT"":1.2985829856,""COORD"":""(1.2985829856, 103.8493161038)""}","{""type"":""Point"",""coordinates"":[103.849316103794,1.29858298562987]}"
"65f9adad8419e9b6fab901a4","Feature","{""fid"":20996,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29780.382000047,""y"":31216.2329998783,""LONG"":103.8493161038,""LAT"":1.2985829856,""COORD"":""(1.2985829856, 103.8493161038)""}","{""type"":""Point"",""coordinates"":[103.849316103794,1.29858298562987]}"
"65f9adad8419e9b6fab901a5","Feature","{""fid"":21179,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29610.516800033,""y"":31282.661099881097,""LONG"":103.8477897928,""LAT"":1.2991837472,""COORD"":""(1.2991837472, 103.8477897928)""}","{""type"":""Point"",""coordinates"":[103.847789792828,1.29918374721934]}"
"65f9adad8419e9b6fab901a6","Feature","{""fid"":21180,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29610.516800033,""y"":31282.661099881097,""LONG"":103.8477897928,""LAT"":1.2991837472,""COORD"":""(1.2991837472, 103.8477897928)""}","{""type"":""Point"",""coordinates"":[103.847789792828,1.29918374721934]}"
"65f9adad8419e9b6fab901a7","Feature","{""fid"":21181,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29610.516800033,""y"":31282.661099881097,""LONG"":103.8477897928,""LAT"":1.2991837472,""COORD"":""(1.2991837472, 103.8477897928)""}","{""type"":""Point"",""coordinates"":[103.847789792828,1.29918374721934]}"
"65f9adad8419e9b6fab901a8","Feature","{""fid"":21182,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29610.516800033,""y"":31282.661099881097,""LONG"":103.8477897928,""LAT"":1.2991837472,""COORD"":""(1.2991837472, 103.8477897928)""}","{""type"":""Point"",""coordinates"":[103.847789792828,1.29918374721934]}"
"65f9adad8419e9b6fab901a9","Feature","{""fid"":21183,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29610.516800033,""y"":31282.661099881097,""LONG"":103.8477897928,""LAT"":1.2991837472,""COORD"":""(1.2991837472, 103.8477897928)""}","{""type"":""Point"",""coordinates"":[103.847789792828,1.29918374721934]}"
"65f9adad8419e9b6fab901aa","Feature","{""fid"":21184,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29610.516800033,""y"":31282.661099881097,""LONG"":103.8477897928,""LAT"":1.2991837472,""COORD"":""(1.2991837472, 103.8477897928)""}","{""type"":""Point"",""coordinates"":[103.847789792828,1.29918374721934]}"
"65f9adad8419e9b6fab901ab","Feature","{""fid"":21185,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29610.516800033,""y"":31282.661099881097,""LONG"":103.8477897928,""LAT"":1.2991837472,""COORD"":""(1.2991837472, 103.8477897928)""}","{""type"":""Point"",""coordinates"":[103.847789792828,1.29918374721934]}"
"65f9adad8419e9b6fab901ac","Feature","{""fid"":21208,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28582.4035000405,""y"":30249.5883998671,""LONG"":103.8385517161,""LAT"":1.2898410372,""COORD"":""(1.2898410372, 103.8385517161)""}","{""type"":""Point"",""coordinates"":[103.83855171605,1.28984103716127]}"
"65f9adad8419e9b6fab901ad","Feature","{""fid"":21209,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28582.4035000405,""y"":30249.5883998671,""LONG"":103.8385517161,""LAT"":1.2898410372,""COORD"":""(1.2898410372, 103.8385517161)""}","{""type"":""Point"",""coordinates"":[103.83855171605,1.28984103716127]}"
"65f9adad8419e9b6fab901ae","Feature","{""fid"":21210,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28582.4035000405,""y"":30249.5883998671,""LONG"":103.8385517161,""LAT"":1.2898410372,""COORD"":""(1.2898410372, 103.8385517161)""}","{""type"":""Point"",""coordinates"":[103.83855171605,1.28984103716127]}"
"65f9adad8419e9b6fab901af","Feature","{""fid"":21211,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28582.4035000405,""y"":30249.5883998671,""LONG"":103.8385517161,""LAT"":1.2898410372,""COORD"":""(1.2898410372, 103.8385517161)""}","{""type"":""Point"",""coordinates"":[103.83855171605,1.28984103716127]}"
"65f9adad8419e9b6fab901b0","Feature","{""fid"":21212,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28582.4035000405,""y"":30249.5883998671,""LONG"":103.8385517161,""LAT"":1.2898410372,""COORD"":""(1.2898410372, 103.8385517161)""}","{""type"":""Point"",""coordinates"":[103.83855171605,1.28984103716127]}"
"65f9adad8419e9b6fab901b1","Feature","{""fid"":21218,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28797.0034000531,""y"":30409.4516998686,""LONG"":103.8404799891,""LAT"":1.29128678,""COORD"":""(1.29128678, 103.8404799891)""}","{""type"":""Point"",""coordinates"":[103.840479989098,1.29128677996175]}"
"65f9adad8419e9b6fab901b2","Feature","{""fid"":21221,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":27743.3415999835,""y"":30846.4170998737,""LONG"":103.8310123923,""LAT"":1.2952385505,""COORD"":""(1.2952385505, 103.8310123923)""}","{""type"":""Point"",""coordinates"":[103.83101239230902,1.29523855049066]}"
"65f9adad8419e9b6fab901b3","Feature","{""fid"":21261,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28872.3623999924,""y"":30485.055199868697,""LONG"":103.8411571234,""LAT"":1.2919705094,""COORD"":""(1.2919705094, 103.8411571234)""}","{""type"":""Point"",""coordinates"":[103.841157123406,1.29197050943793]}"
"65f9adad8419e9b6fab901b4","Feature","{""fid"":21263,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28472.2377000811,""y"":30290.4424998671,""LONG"":103.8375618313,""LAT"":1.2902105091,""COORD"":""(1.2902105091, 103.8375618313)""}","{""type"":""Point"",""coordinates"":[103.837561831302,1.29021050913919]}"
"65f9adad8419e9b6fab901b5","Feature","{""fid"":21264,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28427.3956000839,""y"":30296.2550998677,""LONG"":103.8371589065,""LAT"":1.2902630769,""COORD"":""(1.2902630769, 103.8371589065)""}","{""type"":""Point"",""coordinates"":[103.837158906474,1.29026307689346]}"
"65f9adad8419e9b6fab901b6","Feature","{""fid"":21265,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28427.3956000839,""y"":30296.2550998677,""LONG"":103.8371589065,""LAT"":1.2902630769,""COORD"":""(1.2902630769, 103.8371589065)""}","{""type"":""Point"",""coordinates"":[103.837158906474,1.29026307689346]}"
"65f9adad8419e9b6fab901b7","Feature","{""fid"":21266,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28427.3956000839,""y"":30296.2550998677,""LONG"":103.8371589065,""LAT"":1.2902630769,""COORD"":""(1.2902630769, 103.8371589065)""}","{""type"":""Point"",""coordinates"":[103.837158906474,1.29026307689346]}"
"65f9adad8419e9b6fab901b8","Feature","{""fid"":21267,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28886.4208000593,""y"":30403.9345998673,""LONG"":103.8412834418,""LAT"":1.2912368828,""COORD"":""(1.2912368828, 103.8412834418)""}","{""type"":""Point"",""coordinates"":[103.84128344178,1.29123688284741]}"
"65f9adad8419e9b6fab901b9","Feature","{""fid"":21268,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28886.4208000593,""y"":30403.9345998673,""LONG"":103.8412834418,""LAT"":1.2912368828,""COORD"":""(1.2912368828, 103.8412834418)""}","{""type"":""Point"",""coordinates"":[103.84128344178,1.29123688284741]}"
"65f9adad8419e9b6fab901ba","Feature","{""fid"":21269,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28886.4208000593,""y"":30403.9345998673,""LONG"":103.8412834418,""LAT"":1.2912368828,""COORD"":""(1.2912368828, 103.8412834418)""}","{""type"":""Point"",""coordinates"":[103.84128344178,1.29123688284741]}"
"65f9adad8419e9b6fab901bb","Feature","{""fid"":21275,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29000.5912000354,""y"":30675.2705998722,""LONG"":103.8423093193,""LAT"":1.2936907468,""COORD"":""(1.2936907468, 103.8423093193)""}","{""type"":""Point"",""coordinates"":[103.84230931929501,1.29369074680825]}"
"65f9adad8419e9b6fab901bc","Feature","{""fid"":21276,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28994.2364000186,""y"":30680.6404998714,""LONG"":103.8422522189,""LAT"":1.2937393105,""COORD"":""(1.2937393105, 103.8422522189)""}","{""type"":""Point"",""coordinates"":[103.842252218868,1.29373931049824]}"
"65f9adad8419e9b6fab901bd","Feature","{""fid"":21277,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28994.2364000186,""y"":30680.6404998714,""LONG"":103.8422522189,""LAT"":1.2937393105,""COORD"":""(1.2937393105, 103.8422522189)""}","{""type"":""Point"",""coordinates"":[103.842252218868,1.29373931049824]}"
"65f9adad8419e9b6fab901be","Feature","{""fid"":21278,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29013.8529000069,""y"":30728.0739998715,""LONG"":103.842428483,""LAT"":1.2941682818,""COORD"":""(1.2941682818, 103.842428483)""}","{""type"":""Point"",""coordinates"":[103.842428483043,1.29416828176243]}"
"65f9adad8419e9b6fab901bf","Feature","{""fid"":21280,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29044.0733000275,""y"":31274.2724998814,""LONG"":103.8427000445,""LAT"":1.2991079078,""COORD"":""(1.2991079078, 103.8427000445)""}","{""type"":""Point"",""coordinates"":[103.842700044471,1.29910790782071]}"
"65f9adad8419e9b6fab901c0","Feature","{""fid"":21476,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29767.6791000253,""y"":30760.4366998725,""LONG"":103.8492019369,""LAT"":1.2944609251,""COORD"":""(1.2944609251, 103.8492019369)""}","{""type"":""Point"",""coordinates"":[103.849201936922,1.29446092508926]}"
"65f9adad8419e9b6fab901c1","Feature","{""fid"":21477,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29736.717300089604,""y"":30832.0765998743,""LONG"":103.8489237358,""LAT"":1.2951088129,""COORD"":""(1.2951088129, 103.8489237358)""}","{""type"":""Point"",""coordinates"":[103.848923735786,1.29510881286885]}"
"65f9adad8419e9b6fab901c2","Feature","{""fid"":25324,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29473.2133000644,""y"":30141.4363998644,""LONG"":103.8465560061,""LAT"":1.2888629193,""COORD"":""(1.2888629193, 103.8465560061)""}","{""type"":""Point"",""coordinates"":[103.846556006065,1.28886291929991]}"
"65f9adad8419e9b6fab901c3","Feature","{""fid"":25325,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29473.2133000644,""y"":30141.4363998644,""LONG"":103.8465560061,""LAT"":1.2888629193,""COORD"":""(1.2888629193, 103.8465560061)""}","{""type"":""Point"",""coordinates"":[103.846556006065,1.28886291929991]}"
"65f9adad8419e9b6fab901c4","Feature","{""fid"":25326,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29473.2133000644,""y"":30141.4363998644,""LONG"":103.8465560061,""LAT"":1.2888629193,""COORD"":""(1.2888629193, 103.8465560061)""}","{""type"":""Point"",""coordinates"":[103.846556006065,1.28886291929991]}"
"65f9adad8419e9b6fab901c5","Feature","{""fid"":25327,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29473.2133000644,""y"":30141.4363998644,""LONG"":103.8465560061,""LAT"":1.2888629193,""COORD"":""(1.2888629193, 103.8465560061)""}","{""type"":""Point"",""coordinates"":[103.846556006065,1.28886291929991]}"
"65f9adad8419e9b6fab901c6","Feature","{""fid"":25328,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29608.2539000134,""y"":30090.080299863,""LONG"":103.8477693987,""LAT"":1.2883984662,""COORD"":""(1.2883984662, 103.8477693987)""}","{""type"":""Point"",""coordinates"":[103.847769398698,1.28839846615013]}"
"65f9adad8419e9b6fab901c7","Feature","{""fid"":25329,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29626.4264000664,""y"":30022.4880998629,""LONG"":103.8479326826,""LAT"":1.2877871851,""COORD"":""(1.2877871851, 103.8479326826)""}","{""type"":""Point"",""coordinates"":[103.847932682565,1.28778718510996]}"
"65f9adad8419e9b6fab901c8","Feature","{""fid"":25330,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29635.4170000285,""y"":30017.372599863,""LONG"":103.8480134665,""LAT"":1.2877409219,""COORD"":""(1.2877409219, 103.8480134665)""}","{""type"":""Point"",""coordinates"":[103.848013466499,1.28774092185862]}"
"65f9adad8419e9b6fab901c9","Feature","{""fid"":25433,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29750.3840000265,""y"":29832.9177998602,""LONG"":103.8490464815,""LAT"":1.2860727713,""COORD"":""(1.2860727713, 103.8490464815)""}","{""type"":""Point"",""coordinates"":[103.849046481541,1.28607277126332]}"
"65f9adad8419e9b6fab901ca","Feature","{""fid"":25434,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29745.9635000141,""y"":29836.1344998605,""LONG"":103.8490067618,""LAT"":1.2861018622,""COORD"":""(1.2861018622, 103.8490067618)""}","{""type"":""Point"",""coordinates"":[103.849006761754,1.2861018622138]}"
"65f9adad8419e9b6fab901cb","Feature","{""fid"":25435,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29737.181000029,""y"":29842.4659998608,""LONG"":103.8489278478,""LAT"":1.2861591226,""COORD"":""(1.2861591226, 103.8489278478)""}","{""type"":""Point"",""coordinates"":[103.848927847818,1.28615912256187]}"
"65f9adad8419e9b6fab901cc","Feature","{""fid"":25436,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29723.7509999981,""y"":29852.7378998608,""LONG"":103.8488071744,""LAT"":1.2862520188,""COORD"":""(1.2862520188, 103.8488071744)""}","{""type"":""Point"",""coordinates"":[103.84880717444,1.2862520187559]}"
"65f9adad8419e9b6fab901cd","Feature","{""fid"":25497,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29718.824800045,""y"":29855.8726998609,""LONG"":103.8487629107,""LAT"":1.2862803691,""COORD"":""(1.2862803691, 103.8487629107)""}","{""type"":""Point"",""coordinates"":[103.848762910726,1.28628036905548]}"
"65f9adad8419e9b6fab901ce","Feature","{""fid"":25498,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29673.0566000295,""y"":29875.4360998611,""LONG"":103.8483516661,""LAT"":1.286457296,""COORD"":""(1.286457296, 103.8483516661)""}","{""type"":""Point"",""coordinates"":[103.848351666104,1.28645729604108]}"
"65f9adad8419e9b6fab901cf","Feature","{""fid"":25500,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29705.4170000726,""y"":29946.9088998622,""LONG"":103.8486424412,""LAT"":1.2871036692,""COORD"":""(1.2871036692, 103.8486424412)""}","{""type"":""Point"",""coordinates"":[103.848642441167,1.2871036691933]}"
"65f9adad8419e9b6fab901d0","Feature","{""fid"":25592,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29715.8239000216,""y"":30028.7332998632,""LONG"":103.8487359558,""LAT"":1.2878436597,""COORD"":""(1.2878436597, 103.8487359558)""}","{""type"":""Point"",""coordinates"":[103.848735955813,1.28784365974682]}"
"65f9adad8419e9b6fab901d1","Feature","{""fid"":25774,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29796.7221000749,""y"":29843.0978998596,""LONG"":103.8494628485,""LAT"":1.2861648339,""COORD"":""(1.2861648339, 103.8494628485)""}","{""type"":""Point"",""coordinates"":[103.849462848521,1.2861648338974]}"
"65f9adad8419e9b6fab901d2","Feature","{""fid"":25775,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29803.4254000621,""y"":29833.02069986,""LONG"":103.8495230798,""LAT"":1.2860736989,""COORD"":""(1.2860736989, 103.8495230798)""}","{""type"":""Point"",""coordinates"":[103.849523079786,1.28607369885738]}"
"65f9adad8419e9b6fab901d3","Feature","{""fid"":25776,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29810.094500049,""y"":29822.7852998593,""LONG"":103.8495830037,""LAT"":1.2859811331,""COORD"":""(1.2859811331, 103.8495830037)""}","{""type"":""Point"",""coordinates"":[103.849583003737,1.28598113311266]}"
"65f9adad8419e9b6fab901d4","Feature","{""fid"":25777,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29813.3410000705,""y"":29817.8833998608,""LONG"":103.8496121746,""LAT"":1.2859368019,""COORD"":""(1.2859368019, 103.8496121746)""}","{""type"":""Point"",""coordinates"":[103.849612174559,1.28593680186424]}"
"65f9adad8419e9b6fab901d5","Feature","{""fid"":26188,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29540.600800033,""y"":29930.981599861,""LONG"":103.8471615002,""LAT"":1.2869596368,""COORD"":""(1.2869596368, 103.8471615002)""}","{""type"":""Point"",""coordinates"":[103.847161500169,1.28695963680073]}"
"65f9adad8419e9b6fab901d6","Feature","{""fid"":26189,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29596.8899000246,""y"":30139.4147998639,""LONG"":103.847667291,""LAT"":1.2888446306,""COORD"":""(1.2888446306, 103.847667291)""}","{""type"":""Point"",""coordinates"":[103.847667291004,1.28884463061006]}"
"65f9adad8419e9b6fab901d7","Feature","{""fid"":26307,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29776.1495000813,""y"":29940.938099862797,""LONG"":103.849278001,""LAT"":1.2870496675,""COORD"":""(1.2870496675, 103.849278001)""}","{""type"":""Point"",""coordinates"":[103.849278000951,1.28704966745732]}"
"65f9adad8419e9b6fab901d8","Feature","{""fid"":26308,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29774.5772000043,""y"":29946.1907998621,""LONG"":103.8492638735,""LAT"":1.2870971711,""COORD"":""(1.2870971711, 103.8492638735)""}","{""type"":""Point"",""coordinates"":[103.84926387349401,1.28709717111916]}"
"65f9adad8419e9b6fab901d9","Feature","{""fid"":26309,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29773.4706000349,""y"":29952.1504998611,""LONG"":103.8492539306,""LAT"":1.2871510686,""COORD"":""(1.2871510686, 103.8492539306)""}","{""type"":""Point"",""coordinates"":[103.84925393058,1.28715106861418]}"
